client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261424.mp3	3c632cbd87d0e8208d4f14ab948e7d386d6e12abd9fa6b2e44c40b83e066231e	Kinga ni bora kuliko tiba.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261425.mp3	39e37badeb929e745600f2e636ec7ac7ccfb1d1de4ffa7fef4be2c8dd8074f4c	Kuwakilisha wananchi katika Halmashauri.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261427.mp3	370f29605dc7244b79b7874558687b4ca3862d8d010f919646a44f115294d17e	Kuna aina nyingi za madaraja.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261497.mp3	33d49aa179898ccc39611ac41585ff3318b530476c0fa0a393f719f8a9fb1e4b	Karibu popote duniani sarafu hutumika kwa ajili ya pesa ndogo tu.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261556.mp3	35d39c348e73888670874b61cf52a6d2bd29fbf56e5354e85f0a4af58f1e1f8a	Ni jiwe gumu sana linalopatikana katika rangi mbalimbali.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261564.mp3	2dae23a845ef519bd049bdad1d4a47be01faa04b1b24f9f52999b5a02a313797	Jimbo hili linapatikana katika Kaunti ya Kisumu miongoni mwa majimbo saba ya kaunti hiyo.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261578.mp3	3368cd44647b7bddb02753e0fe2f2b123cc43882c560c19680cdc3eacda3841c	Si salama kwa matumizi wakati wa ujauzito.		2	1					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261579.mp3	37daeb05b7b2484bdf8dfc4a4142d725b0a507bdb9503f40dfaf1cc6350a08e6	Karibu spishi zote za papa wanaishi katika maji ya chumvi baharini.		2	1					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261588.mp3	30f49fbe7326184a7c1edbcb2294888ff0ecb39e77c8daff0eab05fc1cdadc89	Wakazi wengi ni wa makabila ya asili.		2	1					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261659.mp3	2def23d3f79a8169e26fd37192ccd525456115422b41a14c258f335e0fab8fdf	Tangu kale anaheshimiwa na Wakatoliki, Waorthodoksi na Waanglikana kama mtakatifu.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261663.mp3	3bca3b0ac6d3a5006000794bf64038d6653ae2b8fee2ee291d51b8aad5921876	Hasa alichunguza mlo wa wanyama na kugundua vitamini.		2	1					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261666.mp3	3d9a777d1d858df875c33f675bd8804616362a09fc3ca568dadf6615800b656c	Hapo aliamua kuendelea kwa mitindo ya vita ya msituni.		2	1					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261692.mp3	29825357cff5a4326d747c12f2127be0238d944bd929b1af44c69ea0b2594a8f	Mtu ambaye hufanya ramani huitwa mchoraji wa ramani.		2	1					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261697.mp3	2a86b044e15bcdbcf86ee2ef18e5697ec795e239153e1ae2bcfbe7f356d28b41	Kila mwaka mwendo wa mto unaweza kubadilika kiasi kutokana na nguvu ya maji.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261698.mp3	3a9d3121bc42980fe746b5aa457e292c47c0e0a2027dc4cb8e57a5dde7f3de04	Paa tambarare inaruhusu kuitumia kama eneo la nje.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261740.mp3	246889613043f5656e9a7829d37344bac8ee9453f55d5a6ce445e04e8663d4c6	Ana wastani wa goli moja kwa kila mechi katika uchezaji wake wote.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261744.mp3	31da632879f8d9842c80ce997cb1d15350168f88df6394893b9c095336a2f0f8	Kampeni huru zinazoendelea		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261746.mp3	3d7e3d69e0b4d4cea5ea5f67b60e96f9cdc7eb27c073370699600f73d261c146	mambo vipi?		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261776.mp3	330d1717e070591cea095e1c89c0c4a5bdb72511e5c1359c0592abfd4eddbe54	Mji wake mkuu ni Cambridge.		2	0					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261781.mp3	2f598c5105e7af79ba8c76e5653dfe2c172303670f9c28aa4497cb4ae92e0b91	Wakazi wengi huishi pwani lakini sehemu za bara kuna watu wachache.		2	1					sw	
ee550755d3ac440c4457301da546e2a38375f7008c39600672f9e2adad4f21eba91f50d50dcc9d4897dbbe1f6517bb73ac9f6a17923faa150549a08c96c9d25b	common_voice_sw_28261783.mp3	3dca513447e1b3c6201d33ef902083e4af46cf1924bb9a0e0c4473a83071f073	Lugha rasmi ni Kichina na Kireno.		2	1					sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_35774455.mp3	43a4d17ae60a6c52c0651a318d86a9da5879f973a05ccc67b4037246080052ab	tofauti na hali ilivyokuwa hapo awali		2	1					sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_35774621.mp3	426faca2e57d3b1953d08d8e3bf04636aa064a2f8c87ae86b889d9f70db9612f	Tarehe ishirini na nane mwezi wa nane mwaka elfu mbili na nane		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_35774627.mp3	68334857bf74d5455ebcf25b6d5a6c0e96d2776eefcc3e1a2a3f82610d7f70a7	Mcheza kwao hutuzwa		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_35774728.mp3	39ece4e1bc4fb7ae4abbc964d0e25883c2dcefba36c49372ec6efb125f8962df	Walowezi waliwakataza kilimo cha kahawa na kuwalazimisha kulipa kodi ya nyumba		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_35774735.mp3	419502792f6b8fd4a72d12fd9656ce31abaa1bfb710bae9dcd780ea6b402b758	mahojihano yanahitaji vidokezo muhimu vinavyovuta hisia za msikilizaji		3	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36102200.mp3	77de459384b250894fdde53a9263b558e1fa8f043c2034eb437d3d76cc9f6b16	Baada ya hapo Jacob alimwambia Bi Anita kuwa siku hio atakaa kutafakari swala lile		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36102321.mp3	75210395b022d4404a690db00a1ab6ca4f598d7039794150ee5e987cd50f1e11	kusini mwa Sahara mpaka eneo la Tibesti yaani Chad ya leo ambapo		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36102421.mp3	747292a69f80140bae92b26894f001968f579fec8c5452d16b94008ced149dd7	kwa sababu ya kukosa hewa kutokana na vyumba visivyo na madirisha		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36102601.mp3	7423eaee51932b5b417e7e851dd1ff647060660d4ace16752f617408d6ff297b	aliingia katika muungano huo umoja wa jamhuri za kijamii kwa utashi wake mwenyewe		6	4	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36102708.mp3	75cc736178cc64ae838654e305de20ef11953ebe22075b86b162dbe431435f30	na majumba mengine nchi mwake katika majumba		16	4	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36102888.mp3	77dd29701b2b59ff28530e65386dd346a99d63b94a0a02934e5b39550f498854	wa jamhuri lakini hao hawaruhusiwi tena kutumia cheo		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36102893.mp3	78751561729647bb8cc98835d67fa575a372ea998e887f1c6efa660a8e423acb	Mwaka wa elfumoja miatisa sitini kupindua kijeshi kulifanyika		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36103425.mp3	7861084c1ed42cdbb576c2d9d20d7b6b792212c9fd13afd97f105ab685b9bbad	yalianza kuhusu swali kama madola mapya yaliyoanzishwa		3	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36103485.mp3	78a377918c2182b8f5ead52a62aa460a7af1bb6c33c2b59fc1570546470b49cc	mojawapo ya tiba bora zaidi ambayo ingali kueleweka kikamilifu		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36250653.mp3	7b6824b2d1dc2424e49262348efced64bbb3dcb4d09edd8ebf2831619977a377	Mwakimu mzuri.		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36250919.mp3	7c4a63c160066150edf3d77e152a0216cf1e5a5562e9e5b66177fd35951d95f7	Mwalimu amewasili		3	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36251352.mp3	7c4e1f4ab9a401708be7a276db9683ea4dfb226fc023aa2ada7c1f93b7726649	mtazamo wake juu ya uamuzi wa nchi hizo za afrika magharibi		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36251604.mp3	7a8ee736de52bfbb381de2c41c0dc7370c037d9d36c46241cfbcc87ff330b9ba	akizungumzia aa uamuzi wa wazazi wa kifaransa kwenda kuasili watoto nchini humo		11	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36251607.mp3	714394795d562ace3512ba657e3d35a48ed96b453fc45d01bf9c93b00dbe26f8	Shimo la Bingham Canyon lipo katika machimbo		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36251915.mp3	777495345b9f23f5abea1b6043e83adfcf2c126ce26609d60fb570bc700c440e	wamesema wanaridhishwa na kazi ya uzoaji taka inayofanywa na kampuni hiyo licha ya kukikiri		7	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36251928.mp3	7b5ec91eadc1c0960d03aa5874175905cea898e78dd0f409eba8672121d0a77c	msingi wa emirati ya Wasaudi Uarabuni Muhammad bin Saud alitawala		4	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36252521.mp3	7ca761a1fa79427c5d6a1bebdd5622839e7d43fd40f1f33eeff3373196a5c22a	Zanzibar kuna Waasia awali kutoka India na nchi za Kiarabu		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36252524.mp3	7cd03bb6990e866af0723862a36457e5e7ee2279059596cb49d431450d6026c8	katika Agano la kwanza Amri kumi hazina Uvuli wowote wa wokovu na hazikukoma pale		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36252534.mp3	7b0119ee9ee9e84d7bf7395c20e50d150cf069670a5bc166c7e16383ead074ea	Waasai wakichoma ngombe mshale hukinga damu kwa ajili ya kunywa		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36252801.mp3	7b1b17a4ffbd2756ed12e752a0b057f430b809517ee72c6106ebe583c272321d	la kumsaidia adui ambalo adhabu yake ni kunyongwa		5	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36252802.mp3	76b0cedd2c4ff4506f59d06ea5c8e2727e23fc5256553fc4e9134d5c2caee257	yameanza muda mfupi baada ya mawakili wa jeshi la nchi humo		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36252804.mp3	757cbbee80516c2ad1565c15018698f9454ec45eb23abb78bade6a6fdd52b3d9	Watu walikuwa wakichukuliwa na kufikishwa sokoni hapo na kuuzwa		6	3	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36253153.mp3	7d0f2543bb36e3458db1e454b80cb174c7eeb4626c3c1661376e6836f0e7ed1e	kuwa na sumu ya kudhuru watu wataalamu		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36253155.mp3	7bc1c72dee1b22de01986161bab672e00c02a6aa1a65015cd4a505bfed59ba1e	Kuna baadhi ya hoteli ambazo ukiwa kwenye Mji Mkongwe unaweza kuyafanya hayo		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36253408.mp3	7d74de928fe1322cafdd4055ccabcb89c32903952a1e6ec6d5789e775c497f5b	watu wa noor kivu wapo na jinamizi		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36253414.mp3	7b90c3f8294cc67d4964a692d7bed9220dfc5242749efb62cb8511ad50dc0a75	Ana uwezo wa kusuka nywele		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36253777.mp3	7d0b536b88d2f96f68cd845494d029b503d27e8b79b1cff1d4d5c4e279717f3a	kwamba ujumbe wake wa mwisho umesikika na		3	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36253782.mp3	7ed15496084ccefd6e9d8bd4fc7dd24564063053dc550f84cf21f7be3c42d09f	Kazi hiyo alopewa ni kuwatofautisha ndugu wawili kati ya Hakizemana na Hakizimana		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36254306.mp3	7bafc655539e96a1d69dffdd49fbb70e97329efd055d2d2390a11c6073da52bd	Dhana ya uchumi buluu inashikilia na kuimarisha bandari ya wete		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36254311.mp3	7f755864ff009a23d71ebba9859dba980dd60d27401fd60ce8e0690d69667d71	mkuu Bunge inayoitwa majlis ina wabunge Mia mbili tisini waliochaguliwa		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36254313.mp3	7f788d2d2937328ee5bd1c14bb7f44ad5d3a7353aada0762ae6c313f68a3c6f4	ambapo totternam hot spars wakiwa katika nyumbaa nyumbani katika dimba la white hat lane		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36254316.mp3	7983fb3616695e2f4448769476c2b8a2cd96deda1939a2a0a50155ba7bfb0648	Amebainisha Mwenyekiti wa Jumuiya ya Wavuvi Kojani		3	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255430.mp3	7e49f8c6471ff83bc8597d8924b38b2ed5b1321c9e9895ad56914b20fd43ef21	Jina kwa ajili ya watu wanaoishi kwenye wilaya ya Rungwe		3	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255440.mp3	753d9434ff75578e4993ad3db9825156e8797da68c2296240fd49143f4a7d357	kuwaua wapinzani wake akiwemo mmoja wa wake zake		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255442.mp3	7fdfe617873bdac7a34712d97d5da7a96cf2df1a9c42ff412a9e7a25f413d28b	kama utafanya maombezi kwa mtu ambaye anahitaji kupata mtoto		6	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255666.mp3	7d6fb66a09aa08c082487220f0b469d753bbf68044adf0eb585f1798500f7b5d	wakumtegua balozi wake nchini cote de voire		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255668.mp3	8130cb967ab90bad2003440a8f00160a4ee2cc8d16295f8718e7eecd8058fbd7	kutoka mji wa Diriyah ambao leo ni sehemu ya jiji la Riyad		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255671.mp3	80c8b2e607561216293b59d829f65c552d041c1640f7efe764c6ed139f4b0165	Yaani Wajita Wakwaya Wakara Waruri Wakerewe nakadhalika		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255672.mp3	7af831a35fea5ca594d84d646ea563a349b4e797f7bb99bc45da5fe52af37bec	Kwa sababu yeye.		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255765.mp3	7b1f0b6c272878d3533738fbd72425acb764760ef42e36d74ea31ac910e4bdad	na Baba na Roho Mtakatifu milele		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255777.mp3	8141c43fc0b3d6605657aa8352f4718fd5ff646edebb9691a59cc8c593777121	Asante kwa uaminifu wako.		6	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36255974.mp3	7dff08418242a5475cc6f9234a1455dca346bc99dbcf9299895f2875345b8c64	bandia vilivyojengwa baharini viligharimu bilioni ishirini Daraja kuu lenyewe liligharimu bilioni sita nukta tisa		2	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36256117.mp3	8037587d80923772455f14f48f15c5eed1d2c0e53bd83de36b08595f4fd9504c	Tupande mimea shambani.		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36256127.mp3	7efea7f63393ca0b4cdb636c8a1ad89fa4e095b837b299817186ff191474d44e	ingawa yeye mwenyewe alikufa muda mfupi baada ya vuguvugu hilo kuanza		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36256255.mp3	81749203b0332536e917b3b6a3d9e7caed2ed7dce5dabc6aeeb01ea1e8594b23	Luka ishirini na nne aya ya kumi na tisa		2	0	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36256260.mp3	810be7c8eeb3abaac982d02c19a76c93f6d1a2a0ee4254110ec8e8c666cc998a	sawa na asilimia sabini na mbili ya watoto walikuwa hawana meno ya kusiaga		5	1	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36256262.mp3	7d03a12efedaf4b709d607ab8a81e19d26198cc5e970a391a60d29e434be86d0	unyanyapaaji wa wagonjwa wa ukimwi umegawanywa katika makundi matatu		8	4	twenties				sw	
c5e9c7f962587c3dee1aab4f5558e8f8a0dcfe7bbc34156813a279d643e5acbe7dde7819a8909f39dd116b3c0f1e38f323d954008b75644885394605018165fc	common_voice_sw_36256561.mp3	8268d399348723a430c1030d9e9bc6a70bc90268c5f41f2d2c55ddb2b2d4d835	wale watakao kaidi watapambana ipasavyo		2	0	twenties				sw	
3ca2c580a04a436e17a141f7ee184f373615e3551bba715c289fa14c99ee97a7c062e8450304e6601f6a096776a7c197673268693f8b492b926e52e91446af3e	common_voice_sw_30718255.mp3	c04bcd2c76693461676bc7152a1bad744fa66ca33e666957ff7978444adc5640	Sehemu hiyo huwa panatokea miujiza kama hiyo ambayo inaleta upepo mkali		2	0	twenties	female_feminine			sw	
3ca2c580a04a436e17a141f7ee184f373615e3551bba715c289fa14c99ee97a7c062e8450304e6601f6a096776a7c197673268693f8b492b926e52e91446af3e	common_voice_sw_30718256.mp3	be7b7589858f96ac136429b1a29b6265da03d6517ceda4859dee48f3cb2633e4	Punguza kukaa kwa muda mrefu chooni bila kutoa choo		2	1	twenties	female_feminine			sw	
